"thing_author_id","key.event","comments_count","collection_count","downloads_count","files_count","thing_like_count","made_count","remix_count","remixed_froms_count","views_count","tags_count","design.strategy","ES1","ES2","ES3","ES4"
"3Dbilder","3",0,1,57,1,0,0,0,0,208,0,"private",0,1,0,0
"3dbotic_com","2",0,53,514,5,33,0,1,3,11938,24,"blended",1,0,0,0
"3dbotz","3",0,0,27,1,0,0,0,1,133,0,"free-riding",0,0,0,1
"3DBROOKLYN","2",39,549,4625,23,619,11,3,0,32388,72,"private",0,1,0,0
"3DBROOKLYN","3",17,332,3529,20,423,13,0,0,21423,81,"private",0,1,0,0
"3dbrooks","2",5,24,437,2,39,1,0,0,3523,17,"private",0.5,0.5,0,0
"3dc_sarasota","3",0,19,180,2,14,0,0,0,517,0,"private",1,0,0,0
"3dCad2print","2",15,156,2489,11,115,9,1,0,14423,0,"private",0,1,0,0
"3dCad2print","3",0,7,85,1,10,0,0,0,802,10,"private",0,1,0,0
"3dcadrinter","3",0,1,27,2,0,0,0,2,86,2,"free-riding",0,1,0,0
"3dcgmodeler","2",10,52,415,4,43,0,0,0,5801,3,"private",0,1,0,0
"3dcgmodeler","3",0,0,30,1,0,0,0,1,154,1,"free-riding",0,1,0,0
"3dchrissd","2",0,2,55,1,1,0,0,1,262,0,"free-riding",0,1,0,0
"3dcnc63","3",0,2,81,5,0,0,0,3,319,3,"free-riding",0.5,0.5,0,0
"3DCO","2",0,0,323,8,0,0,0,0,1800,0,"private",0,1,0,0
"3dCouverte","3",2,28,437,8,16,1,0,2,1860,9,"blended",0,1,0,0
"3dcreationsystems","3",0,0,56,6,0,0,0,1,110,1,"free-riding",0,1,0,0
"3DCustomizationCo","3",0,6,464,8,9,0,1,0,3289,39,"private",1,0,0,0
"3Ddane","3",0,2,48,1,3,0,0,0,486,0,"private",1,0,0,0
"3ddelta","3",5,17,89,2,6,0,0,2,836,0,"free-riding",0,1,0,0
"3ddementor","1",2,7,252,2,7,0,0,0,893,7,"private",0,1,0,0
"3DDesignGT","3",0,7,365,6,8,0,0,0,1454,0,"private",0,1,0,0
"3ddude","2",2,146,956,3,72,3,1,2,4833,11,"blended",0,1,0,0
"3DDZ","3",0,0,52,3,0,0,0,3,244,3,"free-riding",0,1,0,0
"3deeAustria","3",2,76,405,2,79,3,1,0,1548,5,"private",1,0,0,0
"3deksperten","2",0,0,70,2,0,0,0,2,386,1,"free-riding",0,1,0,0
"3deksperten","3",0,0,112,9,0,0,0,9,364,9,"free-riding",0.5,0.5,0,0
"3Delivered","2",0,8,202,2,8,0,0,0,1460,17,"private",0.5,0.5,0,0
"3Dengdraft","2",1,13,258,1,14,2,0,0,812,4,"private",0,1,0,0
"3Derp","3",12,249,2293,34,249,5,2,0,34205,25,"private",0,1,0,0
"3design","2",0,2,214,4,1,0,0,4,1135,4,"free-riding",0,1,0,0
"3design","3",0,0,32,2,0,0,0,2,225,2,"free-riding",1,0,0,0
"3Design3","2",2,32,714,8,24,1,0,0,6759,0,"private",0,1,0,0
"3Designer","1",0,4,501,3,5,0,0,0,1856,11,"private",1,0,0,0
"3DEwo","3",0,7,96,1,5,0,0,0,857,0,"private",0,1,0,0
"3dexcel","1",0,9,623,1,6,0,0,0,5245,1,"private",0,1,0,0
"3dexcel","2",1,2,1107,23,2,0,0,23,5719,22,"free-riding",0,0.833333333333333,0,0.166666666666667
"3dfactory","2",1,42,233,3,24,0,0,0,1692,5,"private",0,1,0,0
"3dfactorycomua","1",3,26,1642,7,21,0,0,0,6055,6,"private",0,1,0,0
"3dfaktory","2",0,0,25,1,0,0,0,1,131,1,"free-riding",0,1,0,0
"3dfan","3",0,0,18,1,0,0,0,1,113,0,"free-riding",0,1,0,0
"3dfiguren","3",2,0,72,3,1,0,0,2,371,4,"blended",0.666666666666667,0.333333333333333,0,0
"3Dfilamento","3",0,0,65,3,0,0,0,3,311,3,"free-riding",0,1,0,0
"3dfilemarket","3",0,6,208,10,6,0,0,9,1118,7,"blended",0.142857142857143,0.857142857142857,0,0
"3dflyer","3",0,0,23,4,0,0,0,4,158,3,"free-riding",0,1,0,0
"3DforED","3",8,17,168,2,21,1,0,0,2142,1,"private",0.333333333333333,0.666666666666667,0,0
"3dforgetech","3",0,0,200,12,0,0,0,12,869,11,"free-riding",0.125,0.875,0,0
"3DForHomeWorking","3",1,8,60,2,5,0,0,0,452,0,"private",0,1,0,0
"3DFranky","2",0,63,1675,9,30,7,2,2,7323,3,"blended",0,0.666666666666667,0.333333333333333,0
"3DFranky","3",0,28,536,3,15,3,0,0,3626,2,"private",0,1,0,0
"3DFreelancer","2",1,1,904,30,2,0,0,30,3618,23,"free-riding",0,1,0,0
"3DFreelancer","3",0,0,25,1,0,0,0,0,310,2,"private",0,1,0,0
"3dfuture","1",8,49,609,1,41,1,0,1,4812,7,"free-riding",0,0,0,1
"3Dg3o","3",4,128,913,12,82,2,0,0,4551,150,"private",0,1,0,0
"3DGoodIdeas","1",0,26,587,1,19,0,1,0,2210,0,"private",0,1,0,0
"3dGringo","2",5,201,2022,18,160,5,1,3,16585,60,"blended",0,1,0,0
"3dGringo","3",3,115,1731,44,91,1,0,1,7970,59,"blended",0,1,0,0
"3DGuru","1",5,8,852,6,5,0,0,0,6952,1,"private",0,1,0,0
"3DGuy","2",13,150,2656,4,197,0,2,0,8930,0,"private",1,0,0,0
"3dHouston","3",0,0,35,2,0,0,0,2,121,2,"free-riding",1,0,0,0
"3DHubs","2",0,2,76,1,7,0,1,0,659,0,"private",0,1,0,0
"3DHubs","3",10,225,3265,15,274,193,0,1,18351,29,"blended",0,1,0,0
"3DIdeas","3",0,0,20,3,0,0,0,3,128,2,"free-riding",0,1,0,0
"3DigitalCooks","3",2,16,253,12,21,0,0,0,1119,8,"private",0,1,0,0
"3Dimensional","3",0,20,432,8,8,0,0,0,1492,7,"private",0,1,0,0
"3DinBucharest","3",0,32,284,2,27,1,0,0,2410,17,"private",1,0,0,0
"3Ding","2",0,2,90,2,2,1,0,0,530,4,"private",0,1,0,0
"3Ding","3",0,0,212,14,0,0,0,12,750,8,"free-riding",0,1,0,0
"3Dinovator","3",0,23,180,3,23,0,0,0,1120,2,"private",0,1,0,0
"3dinprint","3",0,4,58,1,5,1,0,0,396,5,"private",0,1,0,0
"3Dinprinting","3",0,0,85,5,0,0,0,5,307,0,"free-riding",1,0,0,0
"3Dion","2",0,13,241,4,10,0,0,1,1908,4,"free-riding",0,1,0,0
"3Disbetterthan2D","3",0,0,256,24,1,0,0,14,1131,9,"free-riding",0,1,0,0
"3disme","1",1,14,524,2,9,1,0,0,1514,6,"private",0,1,0,0
"3DiTALY","2",0,12,263,4,11,0,0,0,2276,16,"private",1,0,0,0
"3DIYPrinting","1",7,114,811,1,65,0,62,1,8471,11,"free-riding",0,1,0,0
"3Django","3",0,0,80,3,0,0,0,3,492,3,"free-riding",0,1,0,0
"3djo","3",0,11,171,4,7,2,0,0,990,0,"private",0,1,0,0
"3DJohn","2",0,2,286,6,1,0,0,3,1202,3,"blended",0.5,0.5,0,0
"3djohny","3",0,17,128,1,15,0,0,1,499,0,"free-riding",0,1,0,0
"3dkarma","3",3,62,847,17,48,2,3,3,2092,1,"blended",0,1,0,0
"3dknight","3",4,25,134,3,19,0,0,0,1645,6,"private",0,1,0,0
"3dlabmemphis","3",1,24,255,4,22,1,1,0,1893,8,"private",0,1,0,0
"3Dlabor","3",4,32,612,14,20,1,1,0,4845,0,"private",0.125,0.75,0,0.125
"3dlimon","3",0,0,49,5,0,0,0,5,249,5,"free-riding",0.5,0.5,0,0
"3dlyx","2",12,143,1797,32,149,3,1,11,9881,0,"blended",0,1,0,0
"3dlyx","3",12,103,1814,54,139,1,0,14,10143,24,"blended",0.176470588235294,0.823529411764706,0,0
"3dmachine","1",0,10,620,2,6,0,0,0,2649,0,"private",0,1,0,0
"3dmachine","3",0,4,81,2,3,0,0,0,422,0,"private",0,1,0,0
"3dMadness","2",7,197,3620,41,159,3,0,3,18034,73,"blended",0,0.909090909090909,0,0.0909090909090909
"3dMadness","3",4,117,1974,20,129,1,0,3,8034,18,"blended",0,1,0,0
"3DMagnavisor","2",0,0,31,1,0,0,0,1,145,1,"free-riding",0,1,0,0
"3dmak","2",0,1,499,11,0,1,0,11,2330,9,"free-riding",0.142857142857143,0.857142857142857,0,0
"3dmak","3",0,0,116,5,0,0,0,5,583,3,"free-riding",0.25,0.75,0,0
"3dmakeit","3",0,0,13,1,0,0,0,1,111,1,"free-riding",0,1,0,0
"3DMakeMe","3",48,745,6622,84,518,22,3,3,25663,100,"blended",0,0.866666666666667,0,0.133333333333333
"3dmaker_unimas","3",0,36,568,8,28,0,0,0,3251,6,"private",0,1,0,0
"3Dmaker4U","2",8,62,1236,26,60,0,0,1,7835,12,"blended",0.666666666666667,0.333333333333333,0,0
"3dmakerproduction","3",0,0,9,1,0,0,0,1,61,1,"free-riding",0,1,0,0
"3dmakers","2",0,7,78,1,1,0,0,0,704,0,"private",0,1,0,0
"3dmakers","3",11,122,1412,23,67,0,2,2,8507,4,"blended",0,0.333333333333333,0,0.666666666666667
"3DMakerWorld","3",4,132,1666,19,81,0,0,2,12043,107,"free-riding",0,1,0,0
"3dmaking","3",0,5,121,4,2,0,0,0,365,0,"private",1,0,0,0
"3dman","3",0,1,467,23,0,0,0,22,2443,10,"free-riding",0.25,0.75,0,0
"3Dman123","2",0,1,359,8,0,0,0,4,1299,1,"blended",0.25,0.75,0,0
"3dmann","3",0,0,55,2,0,0,0,2,300,0,"free-riding",0,0.5,0,0.5
"3DManufactura","2",0,0,66,2,0,0,0,2,418,1,"free-riding",0,1,0,0
"3DManufactura","3",0,0,25,1,0,0,0,1,110,1,"free-riding",0,1,0,0
"3dmaster","2",0,4,171,4,1,0,0,2,1083,2,"blended",0.25,0.75,0,0
"3dmaster","3",0,18,317,9,13,0,0,3,967,2,"blended",0,1,0,0
"3DMaterialize","3",0,8,138,1,3,0,0,0,705,3,"private",1,0,0,0
"3dmatrix","2",0,0,107,4,0,0,0,2,371,2,"free-riding",0.5,0.5,0,0
"3dmax","3",3,146,1777,25,170,1,0,0,5994,9,"private",0,1,0,0
"3DMD","2",0,4,106,2,3,0,0,0,544,0,"private",0,1,0,0
"3DMD","3",0,14,90,2,9,0,0,2,934,1,"free-riding",0,1,0,0
"3Dmented","3",0,19,243,5,19,0,0,0,1087,14,"private",0,1,0,0
"3DMike","2",0,1,45,1,0,0,0,0,326,0,"private",1,0,0,0
"3DMiniatures","3",1,57,429,8,61,0,18,6,2977,14,"free-riding",0,1,0,0
"3dmodel","3",0,0,244,10,1,0,0,8,1061,7,"free-riding",0.25,0.75,0,0
"3DMON","2",1,33,330,1,22,0,0,0,3584,6,"private",0,1,0,0
"3DMON","3",6,50,650,18,34,0,0,0,3603,5,"private",0,1,0,0
"3Dmum","3",0,0,5,2,0,0,0,2,73,0,"free-riding",0,1,0,0
"3Dnorm77","2",0,0,54,2,0,0,0,2,277,2,"free-riding",0,1,0,0
"3dnyomas","1",1,11,386,1,8,1,0,0,1434,6,"private",0,1,0,0
"3DNZ","3",0,0,18,1,0,0,0,1,86,1,"free-riding",0,1,0,0
"3dObjectMaker","2",0,0,46,1,0,0,0,0,359,0,"private",0,1,0,0
"3Doctor","3",0,3,52,1,5,0,0,1,390,3,"free-riding",0,1,0,0
"3dognate","3",0,17,174,3,10,0,0,1,1282,5,"blended",0,1,0,0
"3donthego","3",0,1,56,2,0,0,0,0,266,5,"private",0,1,0,0
"3Dortgen","3",5,157,1076,6,136,3,1,0,4880,12,"private",0,1,0,0
"3Douglas","3",0,0,88,8,0,0,0,8,380,5,"free-riding",0,1,0,0
"3dp","1",3,55,835,4,41,0,0,0,3220,4,"private",0,1,0,0
"3dPaintbrush","3",0,0,22,2,0,0,0,2,128,2,"free-riding",0,1,0,0
"3dpaper","2",0,0,20,1,0,0,0,1,102,0,"free-riding",0,1,0,0
"3Dparts","1",0,39,409,1,33,0,0,0,3326,9,"private",0,1,0,0
"3DPartsMfg","3",1,11,303,8,13,0,0,0,1453,0,"private",0,1,0,0
"3DPartsUK","3",0,0,10,1,0,0,0,1,79,1,"free-riding",0,0,0,1
"3DpGeoLearners","2",2,12,693,23,7,0,0,0,1545,0,"private",0.5,0.5,0,0
"3dphotobooth","1",15,34,46127,342,34,2,0,0,8670,2,"private",0,1,0,0
"3dpod","2",0,1,134,3,0,0,0,3,753,1,"free-riding",0,1,0,0
"3dpolbe","2",0,1,365,12,2,0,0,12,2203,12,"free-riding",0.454545454545455,0.545454545454545,0,0
"3dpolbe","3",0,23,1101,44,26,0,0,21,5760,21,"blended",0.19047619047619,0.80952380952381,0,0
"3DPort_UA","2",0,21,309,1,23,2,0,1,2714,2,"free-riding",0,1,0,0
"3DPP","2",1,50,1316,5,51,0,0,5,5452,16,"free-riding",0,1,0,0
"3dprint54","3",1,2,114,4,4,0,0,0,913,0,"private",0.25,0.75,0,0
"3DprintedGandpadome","3",0,0,112,8,0,0,0,0,482,0,"private",0,1,0,0
"3dprinterbot","1",43,520,7115,5,319,79,9,0,57883,43,"private",0,1,0,0
"3dprinterbot","2",0,31,171,1,21,0,0,0,3203,6,"private",1,0,0,0
"3DPrinterChampions","3",2,19,430,3,20,0,0,1,2145,0,"blended",0,1,0,0
"3DPrinterCzar","3",0,83,1547,46,55,2,0,0,3102,0,"private",0,0,0,1
"3Dprintergear","1",15,114,2274,7,69,5,4,0,12234,15,"private",0,1,0,0
"3Dprintergear","2",9,189,1960,4,110,6,1,0,19770,7,"private",0,1,0,0
"3Dprintergear","3",0,2,107,4,5,0,0,0,431,0,"private",0,1,0,0
"3DPrinterGuy","2",0,68,1422,55,54,0,0,0,3876,32,"private",0,1,0,0
"3DPrinterHowTo","2",0,92,1442,11,56,3,1,1,7612,20,"blended",0,1,0,0
"3dprinterkit","2",0,21,726,4,14,0,0,1,10206,17,"blended",0.333333333333333,0.666666666666667,0,0
"3dprinterkit","3",0,8,238,5,3,0,0,3,1211,1,"blended",0,1,0,0
"3dprinternetdotcodotnz","2",1,70,1186,10,53,2,0,0,6868,17,"private",0.75,0.25,0,0
"3DPrinterNinja","2",5,75,683,5,65,0,1,0,3594,5,"private",0.5,0.5,0,0
"3DPrinterNinja","3",5,37,763,17,35,2,0,1,3310,1,"blended",0.857142857142857,0.142857142857143,0,0
"3DPrinterSuperstore","3",3,218,1068,3,184,4,1,2,3311,1,"free-riding",0,1,0,0
"3dprinteruserTH","3",0,0,14,1,1,0,0,1,51,1,"free-riding",0,1,0,0
"3DprintFactory","2",1,NA,NA,0,NA,NA,0,1,NA,6,"free-riding",0,1,0,0
"3DPrintFR","3",1,70,727,9,33,7,2,5,4086,14,"blended",0.166666666666667,0.666666666666667,0,0.166666666666667
"3Dprintimous","3",0,1,277,23,2,0,0,13,928,10,"free-riding",0.2,0.8,0,0
"3DPrinting4all","3",4,99,971,9,68,3,3,3,5879,5,"blended",0,1,0,0
"3dPrintingandstuff","3",1,25,410,9,24,0,0,0,1363,9,"private",0,1,0,0
"3DprintingMADness","2",4,58,487,2,26,1,0,2,4598,8,"free-riding",0,1,0,0
"3dprintingstudio","3",0,0,25,3,0,0,0,1,73,1,"free-riding",1,0,0,0
"3DPrintingSurvey","2",4,2,120,1,0,0,0,0,2410,0,"private",0,1,0,0
"3DPrintingSystems","1",2,10,589,3,8,0,0,0,3363,5,"private",0,0,0,1
"3DPrintingSystems","2",2,5,157,1,4,0,0,0,959,0,"private",1,0,0,0
"3dprintingtech","3",0,0,21,1,0,0,0,1,107,1,"free-riding",0,1,0,0
"3dprintler","3",25,290,3447,75,281,6,10,2,17523,167,"blended",0.857142857142857,0.142857142857143,0,0
"3dPrintNewsNow","2",3,36,1663,5,41,0,0,0,4689,13,"private",0,1,0,0
"3dprintworks","3",1,103,730,15,62,0,0,1,3161,18,"blended",0,1,0,0
"3DPRN","3",0,0,164,7,6,0,0,0,1232,0,"private",1,0,0,0
"3DPTECH","2",0,4,413,13,3,0,0,14,2045,13,"free-riding",0.6,0.4,0,0
"3DPTECH","3",0,2,36,2,1,0,0,1,255,1,"blended",0,1,0,0
"3DPVDB","3",0,4,33,1,1,0,0,0,230,4,"private",0,1,0,0
"3DPX","2",0,1,534,14,2,0,0,14,3333,11,"free-riding",0,1,0,0
"3DPX","3",0,0,156,8,0,0,0,8,942,7,"free-riding",0,1,0,0
"3dpzone","3",0,2,87,2,0,0,0,0,373,0,"private",0,1,0,0
"3drapid_info","1",23,6,7,0,6,0,0,0,3461,0,"private",1,0,0,0
"3Dridge","2",0,2,34,1,0,0,0,1,146,1,"free-riding",0,1,0,0
"3droboprint","3",0,2,22,1,1,0,0,1,108,1,"free-riding",0,1,0,0
"3dsaint","1",0,0,339,3,1,0,0,0,1426,1,"private",0,1,0,0
"3Dsalamander","2",0,0,27,1,0,0,0,1,193,0,"free-riding",0,1,0,0
"3DSCCC","3",0,0,39,1,0,0,0,0,227,0,"private",0,1,0,0
"3DSculpto","3",0,0,74,8,0,0,0,8,390,7,"free-riding",0,1,0,0
"3DSEATY","3",0,0,5,1,0,0,0,1,47,1,"free-riding",0,1,0,0
"3dskaparna","3",0,3,54,1,1,0,0,0,295,0,"private",0,1,0,0
"3dsmitty","3",0,3,55,4,2,0,0,1,367,0,"free-riding",0,1,0,0
"3dsniper","3",0,1,22,1,1,0,0,1,151,1,"free-riding",0,1,0,0
"3DStoreCatania","3",0,0,10,1,0,0,0,1,74,1,"free-riding",0,1,0,0
"3dstorm","2",0,0,25,1,0,0,0,1,142,0,"free-riding",0,1,0,0
"3dstorm","3",0,1,49,2,0,0,0,2,155,2,"free-riding",0,1,0,0
"3DStory","2",0,1,32,1,1,1,0,1,205,0,"free-riding",1,0,0,0
"3DStory","3",0,0,142,6,0,0,0,3,332,3,"free-riding",0,1,0,0
"3DSTUDENT","2",0,0,46,1,0,0,0,0,351,0,"private",0,1,0,0
"3dstuffmakerusa","3",0,0,19,1,0,0,0,1,90,1,"free-riding",0,1,0,0
"3dSuppli","2",5,108,1446,9,47,4,3,6,11441,18,"free-riding",0,1,0,0
"3dtaktil","3",0,2,39,1,2,0,0,0,294,0,"private",0,1,0,0
"3dtasmania","3",2,1,26,1,0,0,0,0,231,3,"private",0,1,0,0
"3DTechnicolor","3",0,9,276,10,6,0,0,0,865,6,"private",0,1,0,0
"3dTed","2",0,6,79,1,3,0,0,0,493,4,"private",0,1,0,0
"3dthingify","3",0,0,26,1,0,0,0,1,182,1,"free-riding",0,1,0,0
"3Dthings","2",0,2,76,1,0,0,0,0,385,0,"private",0,1,0,0
"3Dthinks","3",0,0,6,1,0,0,0,1,39,1,"free-riding",0,1,0,0
"3dtin","1",3,3,493,2,4,0,0,0,1694,5,"private",0,1,0,0
"3DTOPO","1",30,244,5545,7,176,19,3,4,53591,22,"blended",0,1,0,0
"3DTOPO","2",48,624,4290,29,505,6,10,3,61719,30,"blended",0.666666666666667,0.333333333333333,0,0
"3ducation","3",0,6,46,1,3,0,0,0,326,11,"private",0,1,0,0
"3Dusiast","2",0,5,90,2,11,0,0,0,720,3,"private",0,1,0,0
"3Dvent","3",0,5,54,2,3,0,0,0,348,3,"private",0,1,0,0
"3dvirgin","3",0,0,40,4,0,0,0,3,172,1,"free-riding",0,0.5,0,0.5
"3dvirtual","3",0,27,80,2,18,0,0,0,1229,0,"private",0,1,0,0
"3Dwalker","3",2,20,1201,11,21,0,0,5,2291,26,"blended",0.125,0.875,0,0
"3DWP","2",33,556,7945,19,443,38,7,5,41576,86,"blended",0,1,0,0
"3DWP","3",15,489,6529,52,427,15,9,18,24683,202,"blended",0.0434782608695652,0.956521739130435,0,0
"3dx","2",0,41,344,3,26,0,2,0,2592,0,"private",0.666666666666667,0.333333333333333,0,0
"3dx","3",0,9,122,3,6,0,0,0,683,2,"private",0,1,0,0
"3dxl","3",49,1034,5418,50,834,3,7,0,40016,234,"private",0,1,0,0
"3Dyazici","2",0,0,73,1,0,0,0,2,541,2,"free-riding",0.5,0.5,0,0
"3Dyazici","3",0,0,34,2,0,0,0,2,125,2,"free-riding",0,1,0,0
"3dYeti","1",16,218,2921,8,191,13,0,0,24303,37,"private",1,0,0,0
"3dYeti","2",50,NA,NA,10,NA,NA,2,1,NA,68,"blended",0.428571428571429,0.571428571428571,0,0
"3dYeti","3",11,123,860,6,157,8,2,1,6957,6,"blended",0.666666666666667,0.333333333333333,0,0
"3evil0","2",0,0,35,1,0,0,0,1,193,1,"free-riding",1,0,0,0
"3FPD","2",51,338,3177,14,226,15,2,1,27630,28,"blended",1,0,0,0
"3FPD","3",21,78,657,11,42,4,0,2,4100,38,"blended",1,0,0,0
"3JJ39","2",0,0,45,1,0,0,0,1,171,1,"free-riding",0,1,0,0
"3k3","2",0,1,40,1,3,0,1,1,211,0,"free-riding",0,1,0,0
"3levated","3",0,0,20,2,0,0,0,2,69,2,"free-riding",0,1,0,0
"3machine","3",0,0,153,9,2,0,0,9,664,3,"free-riding",0.333333333333333,0.666666666666667,0,0
"3P3D","2",14,562,6214,40,433,26,10,2,34339,241,"blended",0.823529411764706,0.176470588235294,0,0
"3P3D","3",2,174,2059,16,183,4,0,11,8096,36,"free-riding",0,1,0,0
"3Pedrops","3",0,19,228,6,11,0,0,0,1042,7,"private",0,0.5,0,0.5
"3R-Automation","3",0,1,111,5,2,0,0,1,202,1,"free-riding",1,0,0,0
"3rdimensiongallery","3",3,353,5880,78,236,1,377,5,33962,45,"blended",0,1,0,0
"3rdJack","2",7,142,760,2,79,0,80,0,7861,10,"private",0,1,0,0
"3rdjohn2","2",0,0,76,2,0,0,0,2,539,2,"free-riding",0,1,0,0
"3runo","2",0,7,229,6,2,0,0,1,1040,4,"free-riding",0,1,0,0
"3thanart","2",4,9,120,2,6,0,1,2,1078,0,"free-riding",0,1,0,0
"3tte","3",1,91,1066,21,56,0,0,0,7033,1,"private",0,0.9375,0,0.0625
"3v3","2",5,84,1123,10,61,0,1,1,10127,18,"blended",0.2,0.4,0,0.4
"3v3","3",0,53,418,6,41,1,0,0,3670,0,"private",0,1,0,0
"3xtrusi0n","1",17,29,3491,18,27,0,0,0,8199,50,"private",0.25,0.75,0,0
"40ozcola","3",0,0,15,2,0,0,0,2,126,0,"free-riding",0,1,0,0
"413j0","2",3,32,560,10,21,0,0,0,2906,8,"private",1,0,0,0
"4140","3",0,0,10,1,0,0,0,1,77,0,"free-riding",0,1,0,0
"423nmSciurus","3",0,0,14,1,0,0,0,1,100,1,"free-riding",0,1,0,0
"42dracco30","3",0,0,52,3,0,0,0,1,106,1,"free-riding",0,1,0,0
"42draco30","3",0,0,28,1,0,0,0,0,236,2,"private",0,1,0,0
"42lux","3",2,6,117,2,5,0,0,0,950,7,"private",1,0,0,0
"444fox","2",0,0,27,1,0,0,0,1,148,1,"free-riding",0,1,0,0
"450animegirl","2",2,10,371,5,13,0,0,0,3543,6,"private",0,1,0,0
"456Robotics","3",0,0,19,2,0,0,0,2,115,1,"free-riding",1,0,0,0
"4646va","2",0,0,21,1,0,0,0,1,135,1,"free-riding",0,1,0,0
"4646va","3",0,0,56,3,0,0,0,3,314,3,"free-riding",0,1,0,0
"468biter","1",3,43,1103,4,40,0,0,0,5238,2,"private",1,0,0,0
"468biter","2",0,4,248,1,5,0,0,0,2350,0,"private",0,1,0,0
"4ameen","3",0,0,18,1,0,0,0,1,74,1,"free-riding",0,1,0,0
"4bara","2",0,0,64,2,0,0,0,2,373,2,"free-riding",1,0,0,0
"4BMuhendislik","3",0,9,170,4,9,0,0,0,959,0,"private",0,1,0,0
"4DMan","3",1,4,132,3,5,1,0,0,656,2,"private",0,1,0,0
"4g63nut","3",0,19,295,1,13,0,0,0,701,0,"private",0,1,0,0
"4gotten","2",0,2,129,3,2,0,0,3,692,3,"free-riding",0,1,0,0
"4m1r","2",2,0,83,1,0,0,0,0,667,0,"private",0,1,0,0
"4MULE8","2",50,768,5147,7,705,61,5,0,27664,0,"private",0,1,0,0
"4MULE8","3",9,131,1530,11,125,11,2,0,3781,7,"private",0,1,0,0
"4ndreas","2",2,41,1003,16,48,0,0,1,5178,4,"blended",1,0,0,0
"4ndreas","3",8,387,2117,29,329,8,0,0,11435,19,"private",1,0,0,0
"4ndy","1",109,1283,53005,240,971,50,15,6,129986,306,"blended",0.857142857142857,0.0357142857142857,0,0.107142857142857
"4ndy","2",4,61,3352,16,50,2,1,0,10173,18,"private",0.5,0,0,0.5
"4nthonylin","2",0,11,128,1,5,0,0,0,928,0,"private",0,1,0,0
"4nthonylin","3",3,17,358,7,17,1,0,0,1955,5,"private",0,1,0,0
"4sam8","3",0,0,34,2,0,0,0,2,187,2,"free-riding",0,1,0,0
"4sich","3",0,0,63,2,1,0,0,0,277,0,"private",1,0,0,0
"4threvolution","3",0,0,32,2,0,0,0,2,135,2,"free-riding",0,1,0,0
"4volt","1",53,770,21518,48,640,18,16,1,86013,92,"blended",0.4,0.5,0,0.1
"4volt","2",8,352,1671,6,211,12,2,0,6785,0,"private",0,1,0,0
"50an6xy06r6n","3",24,89,488,8,57,5,2,1,3041,11,"blended",1,0,0,0
"50Cal","2",0,2,43,1,0,0,0,1,200,0,"free-riding",0,1,0,0
"50percent","2",0,18,222,3,19,0,0,0,1392,4,"private",0,1,0,0
"50percent","3",2,43,918,25,32,1,0,0,2619,13,"private",0,1,0,0
"52564","2",0,0,31,1,0,0,0,1,207,0,"free-riding",0,1,0,0
"53280","2",0,1,47,1,0,0,0,1,249,1,"free-riding",0,1,0,0
"53xystephano","3",0,0,87,5,0,0,0,1,127,1,"free-riding",1,0,0,0
"54033","2",0,3,365,9,3,0,0,7,1462,7,"free-riding",0,1,0,0
"54034","2",0,2,48,1,1,0,0,1,192,1,"free-riding",0,1,0,0
"54weasels","1",2,5,293,2,3,0,1,1,1040,3,"free-riding",0,1,0,0
"55055","2",0,0,71,2,0,0,0,2,328,2,"free-riding",0,1,0,0
"555mmm10","3",0,0,53,2,0,0,0,2,203,2,"free-riding",0,1,0,0
"5604901","1",0,21,508,1,17,0,0,0,2592,7,"private",0,1,0,0
"56355","2",0,0,173,4,2,0,0,4,779,3,"free-riding",0,1,0,0
"5665","2",31,1678,17248,185,1351,7,1,13,76555,14,"blended",0,1,0,0
"5665","3",2,268,3764,108,254,1,0,0,15237,42,"private",0,1,0,0
"56codybanks","3",0,0,3,1,0,0,0,1,13,0,"free-riding",0,1,0,0
"57leonardo","1",0,0,117,1,0,0,0,0,580,1,"private",1,0,0,0
"58391","2",0,0,63,2,0,0,0,2,380,1,"free-riding",1,0,0,0
"58604","2",0,3,251,5,1,0,0,3,869,3,"free-riding",0.333333333333333,0.666666666666667,0,0
"5p1d3r","3",0,0,54,1,2,0,0,0,190,0,"private",0,1,0,0
"5trange0ne","1",2,53,1718,7,36,0,1,0,10291,11,"private",0,1,0,0
"5trange0ne","2",1,36,1206,4,20,1,0,2,15294,8,"free-riding",0,1,0,0
"5u5H1","2",0,4,176,2,3,0,0,2,1753,2,"free-riding",0.5,0.5,0,0
"5ubstance","2",2,0,241,5,0,0,0,3,952,2,"free-riding",0.333333333333333,0.666666666666667,0,0
"5ubstance","3",0,0,20,1,0,0,0,1,113,1,"free-riding",1,0,0,0
"5voltios","2",0,0,145,3,0,0,0,3,631,3,"free-riding",1,0,0,0
"61266","2",0,3,268,7,0,0,0,7,1337,3,"free-riding",0,1,0,0
"6130","3",0,0,11,1,0,0,0,1,45,1,"free-riding",0,1,0,0
"626Pilot","2",7,141,1094,7,71,4,2,2,13151,7,"blended",0.75,0,0,0.25
"63alfred","2",1,4,272,3,2,0,0,0,2004,2,"private",0.5,0.5,0,0
"63alfred","3",0,0,52,1,1,0,0,0,231,0,"private",0,1,0,0
"64BFox","2",0,1,107,1,0,0,0,0,1607,0,"private",1,0,0,0
